Date,Open,High,Low,Close
10-May-2021,24254.55,24711.29,24252.94,24593.96,
11-May-2021,24598.57,24804.32,24467.75,24527.43,
12-May-2021,24647.19,24677.35,24293.66,24383.95,
14-May-2021,24520.33,24552.55,24051.44,24090.62,
17-May-2021,24210.45,24235.30,23945.84,24089.32,
18-May-2021,24238.56,24322.41,24079.62,24139.13,
19-May-2021,24262.60,24462.56,24176.33,24434.30,
20-May-2021,24514.49,24528.10,24307.69,24360.56,
21-May-2021,24495.56,24563.66,24450.36,24474.37,
24-May-2021,24594.28,24778.82,24574.35,24605.88,
25-May-2021,24752.38,24772.04,24538.16,24618.43,
26-May-2021,24716.84,24832.81,24625.12,24706.74,
27-May-2021,24803.86,24806.30,24604.12,24678.00,
28-May-2021,24704.68,24704.68,24395.33,24417.44,
31-May-2021,24538.43,24591.96,24327.17,24534.98,
1-June-2021,24639.38,24660.03,24379.92,24537.21,
2-June-2021,24592.24,24753.14,24524.91,24720.49,
3-June-2021,24797.57,24830.08,24736.07,24780.94,
4-June-2021,24851.29,24873.82,24726.94,24752.23,
7-June-2021,24812.00,24841.16,24718.47,24804.06,
8-June-2021,24848.72,25093.74,24623.21,25055.84,
9-June-2021,25137.22,25289.88,24769.03,24897.29,
10-June-2021,24931.72,25316.67,24931.72,25249.84,
11-June-2021,25349.43,25514.09,25234.72,25466.31,
14-June-2021,25476.15,25606.44,25022.79,25503.67,
15-June-2021,25580.52,25605.40,25300.25,25323.69,
16-June-2021,25359.70,25360.01,25113.42,25166.08,
17-June-2021,25099.45,25192.50,24797.75,24897.06,
18-June-2021,24965.48,25052.67,24435.10,24765.04,
21-June-2021,24600.71,24924.24,24511.31,24888.79,
22-June-2021,24981.58,25022.68,24916.10,24958.05,
23-June-2021,25063.73,25069.59,24857.90,24874.40,
24-June-2021,24885.51,24922.89,24704.59,24800.86,
25-June-2021,24855.41,25178.32,24853.85,25099.46,
28-June-2021,25217.59,25432.97,25136.14,25362.45,
29-June-2021,25388.55,25584.18,25374.51,25548.31,
30-June-2021,25683.53,25728.72,25581.78,25589.02,
1-July-2021,25660.20,25778.34,25599.64,25753.46,
2-July-2021,25857.95,26030.18,25805.11,26004.17,
5-July-2021,26128.80,26154.52,26019.86,26053.08,
6-July-2021,26064.19,26095.29,25845.88,25897.73,
7-July-2021,25886.45,25976.45,25816.71,25959.39,
8-July-2021,25963.05,26017.03,25660.35,25727.80,
9-July-2021,25739.96,25928.41,25720.54,25875.41,
12-July-2021,25963.41,26029.83,25843.76,25907.47,
13-July-2021,25991.01,26068.25,25942.39,25985.89,
14-July-2021,26018.15,26083.11,25913.85,26059.06,
15-July-2021,26120.81,26182.17,25989.59,26014.92,
16-July-2021,26089.16,26364.82,26080.95,26307.27,
19-July-2021,26168.74,26404.59,26144.64,26351.15,
20-July-2021,26422.44,26422.44,26016.15,26064.26,
22-July-2021,26230.68,26336.71,26105.41,26313.56,
23-July-2021,26338.74,26361.91,26196.32,26328.44,
26-July-2021,26406.80,26574.07,26335.33,26492.57,
27-July-2021,26570.75,26672.48,25529.06,25723.54,
28-July-2021,25863.97,25863.97,25332.57,25596.76,
29-July-2021,25705.73,25774.69,25457.34,25580.79,
30-July-2021,25606.21,26243.13,25538.38,26156.18,
2-August-2021,26386.72,26473.81,26213.41,26291.65,
3-August-2021,26352.93,26566.26,26323.89,26528.52,
4-August-2021,26609.35,26683.13,26346.59,26373.23,
5-August-2021,26479.73,26535.23,26238.75,26432.89,
6-August-2021,26498.22,26526.93,26345.59,26369.65,
9-August-2021,26491.22,26497.34,26192.83,26357.76,
10-August-2021,26477.90,26551.18,26072.69,26364.28,
11-August-2021,26343.36,26359.20,25663.61,26017.08,
12-August-2021,26056.42,26101.96,25860.67,26079.80,
13-August-2021,26086.14,26144.44,25848.87,25880.69,
16-August-2021,25949.05,25964.45,25753.46,25870.01,
17-August-2021,25926.83,26254.13,25868.70,26224.59,
18-August-2021,26275.94,26372.57,26162.60,26199.64,
20-August-2021,26061.55,26193.81,25593.17,25678.41,
23-August-2021,25917.59,25981.61,25386.90,25483.33,
24-August-2021,25548.05,25798.79,25374.36,25760.70,
25-August-2021,25854.37,25857.87,25640.93,25723.63,
26-August-2021,25734.71,25769.77,25567.60,25602.48,
27-August-2021,25642.96,25902.03,25584.16,25866.47,
30-August-2021,25936.50,26302.96,25914.29,26228.42,
31-August-2021,26315.98,26592.15,26286.73,26569.77,
1-September-2021,26640.46,26733.58,26521.93,26575.14,
2-September-2021,26657.96,26833.09,26640.52,26719.65,
3-September-2021,26805.25,26879.17,26640.07,26754.78,
6-September-2021,26831.05,26882.93,26693.26,26759.97,
7-September-2021,26818.70,26818.70,26494.14,26571.57,
8-September-2021,26580.08,26602.94,26380.20,26535.44,
9-September-2021,26465.81,26526.48,26410.60,26515.03,
13-September-2021,26502.20,26639.07,26465.05,26612.06,
14-September-2021,26690.85,26800.68,26647.43,26721.95,
15-September-2021,26791.80,26894.69,26745.60,26879.99,
16-September-2021,26934.19,26979.05,26792.97,26846.42,
17-September-2021,26894.57,26916.54,26477.86,26552.67,
20-September-2021,26379.27,26517.19,26015.38,26100.41,
21-September-2021,26017.72,26306.08,25862.02,26280.50,
22-September-2021,26343.51,26458.51,26304.09,26394.55,
23-September-2021,26499.77,26597.15,26445.62,26578.33,
24-September-2021,26646.47,26719.94,26165.10,26207.36,
27-September-2021,26228.96,26295.65,25857.18,25906.43,
28-September-2021,25956.76,25995.47,25528.24,25786.52,
29-September-2021,25786.91,26136.17,25711.37,25993.15,
30-September-2021,26088.40,26272.81,25992.88,26092.64,
1-October-2021,26031.18,26276.86,25973.70,26249.73,
4-October-2021,26331.85,26745.78,26326.29,26649.26,
5-October-2021,26716.91,26716.91,26393.30,26550.23,
6-October-2021,26579.63,26621.75,26067.10,26103.19,
7-October-2021,26224.61,26322.91,26177.20,26270.91,
8-October-2021,26371.44,26424.90,26144.43,26198.12,
11-October-2021,26290.34,26378.42,26193.13,26306.23,
12-October-2021,26362.07,26444.84,26116.68,26284.18,
13-October-2021,26400.58,26438.30,26308.62,26370.20,
14-October-2021,26409.66,26523.58,26398.41,26442.42,
18-October-2021,26534.08,26586.35,26191.14,26229.31,
19-October-2021,26304.30,26378.00,25827.63,25869.94,
20-October-2021,25867.55,25914.25,25406.08,25499.22,
21-October-2021,25631.87,25704.58,25232.24,25475.70,
22-October-2021,25512.64,25565.75,24982.92,25072.50,
25-October-2021,25089.07,25116.75,24502.92,25054.21,
26-October-2021,25152.66,25264.11,25029.64,25200.32,
27-October-2021,25256.12,25548.47,25253.39,25357.30,
28-October-2021,25392.10,25409.89,24858.49,24947.25,
29-October-2021,24901.46,25312.07,24598.43,25033.89,
1-November-2021,25077.87,25347.75,24971.46,25329.95,
2-November-2021,25367.64,25393.93,25111.66,25244.63,
3-November-2021,25300.70,25344.12,25076.67,25178.46,
4-November-2021,25321.91,25367.17,25298.81,25316.33,
8-November-2021,25338.24,25338.24,24899.31,25170.49,
9-November-2021,25279.06,25482.99,25246.35,25301.24,
10-November-2021,25315.48,25436.53,25221.19,25344.03,
11-November-2021,25314.76,25330.81,24988.38,25030.84,
12-November-2021,25172.97,25194.17,24999.38,25158.06,
15-November-2021,25294.45,25725.83,25267.17,25684.33,
16-November-2021,25766.41,25766.41,25439.21,25466.31,
17-November-2021,25509.68,25738.54,25392.05,25526.40,
18-November-2021,25499.56,25533.98,25057.54,25185.65,
22-November-2021,25221.56,25249.87,24468.57,24649.39,
23-November-2021,24584.94,25083.16,24457.26,25021.90,
24-November-2021,25159.62,25159.62,24897.33,24946.28,
25-November-2021,24999.70,25375.19,24893.77,25328.15,
26-November-2021,25263.05,25957.51,25153.77,25626.80,
29-November-2021,25904.23,25980.32,25309.42,25474.49,
30-November-2021,25539.78,25699.96,25404.09,25501.80,
1-December-2021,25588.07,25696.09,25052.79,25136.08,
2-December-2021,25225.97,25423.58,25222.03,25351.67,
3-December-2021,25470.05,25477.86,25127.73,25151.00,
6-December-2021,25250.17,25261.07,24653.00,24703.51,
7-December-2021,24765.83,24847.37,24576.00,24750.34,
8-December-2021,24908.94,25080.19,24846.59,25054.95,
9-December-2021,25166.65,25204.29,25007.94,25094.57,
10-December-2021,25142.01,25247.03,25083.99,25123.24,
13-December-2021,25254.94,25326.96,25067.94,25098.63,
14-December-2021,25036.55,25329.53,25008.85,25257.48,
15-December-2021,25275.90,25304.43,25042.66,25170.05,
16-December-2021,25294.21,25327.20,24861.31,25004.02,
17-December-2021,25046.27,25049.19,24463.16,24503.51,
20-December-2021,24356.11,24459.97,23988.82,24277.06,
21-December-2021,24354.43,24605.69,24337.53,24533.27,
22-December-2021,24641.23,24914.00,24532.18,24892.23,
23-December-2021,25015.33,25135.42,24995.95,25111.14,
24-December-2021,25198.03,25198.03,24861.68,24883.62,
27-December-2021,24964.05,25240.94,24848.72,25224.53,
28-December-2021,25291.42,25460.99,25242.39,25424.24,
29-December-2021,25565.57,25911.35,25486.07,25860.18,
30-December-2021,25941.91,26056.05,25860.96,25993.10,
31-December-2021,26080.25,26222.98,26014.51,26205.73,
3-January-2022,26298.02,26332.13,26141.32,26151.54,
4-January-2022,26314.87,26315.06,25921.87,25958.53,
5-January-2022,26023.24,26159.62,25847.04,25879.30,
6-January-2022,25848.02,25962.89,25671.73,25716.85,
7-January-2022,25788.94,25812.40,25616.02,25633.82,
10-January-2022,25683.51,25723.45,25560.92,25659.37,
11-January-2022,25674.28,25814.88,25591.09,25622.58,
12-January-2022,25729.54,25753.66,25532.87,25614.16,
13-January-2022,25654.88,25971.36,25652.48,25896.09,
14-January-2022,25888.58,25946.91,25710.09,25767.26,
17-January-2022,25798.79,25800.81,25544.13,25571.43,
18-January-2022,25587.79,25705.30,25141.23,25172.22,
19-January-2022,25140.93,25170.04,24814.24,25062.79,
20-January-2022,25129.99,25129.99,24737.39,24784.85,
21-January-2022,24713.68,24719.99,24292.27,24427.72,
24-January-2022,24418.73,24418.73,23596.98,23823.99,
25-January-2022,23710.13,24049.32,23364.06,24010.00,
27-January-2022,23894.26,23894.26,23423.72,23577.76,
28-January-2022,23578.68,24226.97,23578.68,23836.07,
31-January-2022,24056.05,24219.09,23939.83,24103.73,
1-February-2022,24295.80,24560.49,24218.28,24528.39,
2-February-2022,24608.15,24915.54,24580.06,24881.95,
3-February-2022,24935.22,24935.22,24725.20,24784.30,
4-February-2022,24820.55,24910.45,24694.54,24724.52,
7-February-2022,24872.21,24872.21,24242.48,24327.62,
8-February-2022,24356.35,24516.05,24171.69,24322.34,
9-February-2022,24407.79,24602.40,24386.53,24539.62,
10-February-2022,24600.95,24652.88,24425.74,24608.76,
11-February-2022,24507.21,24514.15,24306.56,24362.35,
14-February-2022,24008.69,24291.54,23788.80,23853.40,
15-February-2022,23820.63,24124.60,23701.72,24108.30,
16-February-2022,24279.82,24376.06,24073.71,24219.86,
17-February-2022,24258.41,24310.04,24015.15,24046.74,
18-February-2022,23980.97,24014.29,23804.08,23833.04,
21-February-2022,23750.72,23812.95,23426.23,23469.04,
22-February-2022,23010.52,23398.11,23001.74,23361.72,
23-February-2022,23465.30,23636.23,23398.00,23435.91,
24-February-2022,22903.05,23038.46,22458.19,22504.14,
25-February-2022,22615.84,23277.81,22615.84,23219.51,
28-February-2022,23085.67,23391.14,22923.92,23356.48,
2-March-2022,23266.48,23401.36,22993.13,23068.26,
3-March-2022,23288.42,23330.87,23045.45,23078.06,
4-March-2022,22997.40,23081.68,22750.12,22886.76,
7-March-2022,22633.56,22730.04,22295.65,22683.54,
8-March-2022,22718.42,23165.94,22683.06,23126.43,
9-March-2022,23272.64,23630.11,23205.50,23524.92,
10-March-2022,23730.92,23866.90,23560.57,23598.80,
11-March-2022,23637.68,24128.07,23540.51,24087.29,
14-March-2022,24134.18,24178.65,23959.05,24011.95,
15-March-2022,24051.72,24316.53,23756.48,23881.36,
16-March-2022,24098.97,24137.83,23842.13,24053.39,
17-March-2022,24198.24,24339.78,24179.56,24266.54,
21-March-2022,24428.32,24595.49,24241.22,24276.04,
22-March-2022,24321.58,24329.80,23972.69,24161.06,
23-March-2022,24247.22,24464.99,24189.43,24239.10,
24-March-2022,24191.59,24544.02,24110.16,24482.68,
25-March-2022,24577.71,24610.13,24234.67,24335.70,
28-March-2022,24347.92,24483.93,24107.71,24213.60,
29-March-2022,24267.78,24571.63,24247.54,24543.34,
30-March-2022,24624.42,24709.23,24494.03,24543.33,
31-March-2022,24562.83,24622.34,24265.67,24303.83,
1-April-2022,24388.02,24456.20,24258.01,24359.78,
4-April-2022,24455.27,24740.47,24399.75,24719.38,
5-April-2022,24828.52,24970.36,24805.19,24851.47,
6-April-2022,24863.61,24975.39,24727.62,24742.38,
7-April-2022,24849.06,25076.98,24785.82,24850.49,
8-April-2022,24960.25,25069.11,24739.80,24962.50,
11-April-2022,24978.67,25129.65,24949.93,25016.74,
12-April-2022,25046.15,25070.92,24666.83,24820.41,
13-April-2022,24848.53,24990.11,24791.28,24889.40,
18-April-2022,24840.00,24940.26,24542.37,24700.83,
19-April-2022,24744.45,24956.62,24325.90,24498.67,
20-April-2022,24612.56,24835.96,24493.12,24770.71,
21-April-2022,24942.49,25108.96,24859.23,25067.98,
22-April-2022,25019.85,25043.87,24608.31,24674.13,
25-April-2022,24549.86,24556.14,24208.40,24246.37,
26-April-2022,24334.89,24563.24,24331.64,24454.87,
27-April-2022,24358.06,24405.00,24140.52,24277.02,
28-April-2022,24419.38,24563.32,24278.27,24390.23,
29-April-2022,24396.01,24829.20,24290.01,24340.88,
2-May-2022,24162.24,24263.67,24022.60,24148.44,
4-May-2022,24187.03,24214.46,23400.29,23444.46,
5-May-2022,23564.37,23691.66,23252.78,23312.15,
6-May-2022,23031.64,23042.11,22798.89,22916.19,
9-May-2022,22819.01,22893.35,22634.60,22780.00,
10-May-2022,22749.69,22908.12,22372.97,22407.36,
11-May-2022,22391.27,22472.36,22042.55,22279.60,
12-May-2022,22242.44,22242.73,21842.55,21995.41,
13-May-2022,22063.20,22552.54,22063.20,22318.05,
16-May-2022,22410.31,22485.04,22247.13,22354.17,
17-May-2022,22416.00,22668.55,22305.15,22650.20,
18-May-2022,22744.32,22862.41,22676.56,22756.56,
19-May-2022,22325.85,22481.32,22212.55,22260.05,
20-May-2022,22394.15,22965.62,22393.94,22937.73,
23-May-2022,23050.36,23233.58,22666.10,22700.72,
24-May-2022,22741.35,22780.93,22354.44,22394.05,
25-May-2022,22500.37,22544.04,22032.26,22054.92,
26-May-2022,22086.65,22222.99,21766.92,22173.62,
27-May-2022,22276.29,22493.17,22248.41,22471.87,
